moldId,counterId,dataAccId,similarityMetric,similarityMetricHr,procChanged,measurementDate
EM-PL-TM103,EMA2252M10022,37724,0.966092,0.957709,0,Timestamp('16:00:')
EM-PL-TM103,EMA2252M10022,37725,0.977802,0.957709,0,Timestamp('16:00:')
EM-PL-TM103,EMA2252M10022,37726,0.989071,0.957709,0,Timestamp('16:00:')
EM-PL-TM103,EMA2252M10022,37727,0.893237,0.957709,0,Timestamp('16:00:')
EM-PL-TM103,EMA2252M10022,37728,0.898146,0.957709,0,Timestamp('16:00:')
EM-PL-TM103,EMA2252M10022,37729,0.894427,0.957709,0,Timestamp('16:00:')
EM-PL-TM103,EMA2252M10022,37753,0.930949,0.957709,0,Timestamp('16:00:')
EM-PL-TM103,EMA2252M10022,37754,0.989071,0.957709,0,Timestamp('16:00:')
EM-PL-TM103,EMA2252M10022,37755,0.989071,0.957709,0,Timestamp('16:00:')
EM-PL-TM103,EMA2252M10022,37756,0.963087,0.957709,0,Timestamp('16:00:')
EM-PL-TM103,EMA2252M10022,37757,0.857143,0.957709,0,Timestamp('16:00:')
EM-PL-TM103,EMA2252M10022,37758,0.94388,0.957709,0,Timestamp('16:00:')
EM-PL-TM103,EMA2252M10022,37759,0.804984,0.957709,0,Timestamp('16:00:')
EM-PL-TM103,EMA2252M10022,37760,0.966092,0.971604,0,Timestamp('17:00:')
EM-PL-TM103,EMA2252M10022,37761,0.989071,0.971604,0,Timestamp('17:00:')
EM-PL-TM103,EMA2252M10022,37762,0.989071,0.971604,0,Timestamp('17:00:')
EM-PL-TM103,EMA2252M10022,37763,0.989071,0.971604,0,Timestamp('17:00:')
EM-PL-TM103,EMA2252M10022,37764,0.835917,0.971604,0,Timestamp('17:00:')
EM-PL-TM103,EMA2252M10022,37765,0.933859,0.971604,0,Timestamp('17:00:')
EM-PL-TM103,EMA2252M10022,37766,0.891645,0.971604,0,Timestamp('17:00:')
EM-PL-TM103,EMA2252M10022,37767,0.952661,0.971604,0,Timestamp('17:00:')
EM-PL-TM103,EMA2252M10022,37768,0.992583,0.971604,0,Timestamp('17:00:')
EM-PL-TM103,EMA2252M10022,37769,0.992583,0.971604,0,Timestamp('17:00:')
EM-PL-TM103,EMA2252M10022,37770,0.992583,0.971604,0,Timestamp('17:00:')
EM-PL-TM103,EMA2252M10022,37771,0.942809,0.971604,0,Timestamp('17:00:')
EM-PL-TM103,EMA2252M10022,37772,0.904534,0.971604,0,Timestamp('17:00:')
EM-PL-TM103,EMA2252M10022,37796,0.989071,0.960584,0,Timestamp('18:00:')
EM-PL-TM103,EMA2252M10022,37797,0.956365,0.960584,0,Timestamp('18:00:')
EM-PL-TM103,EMA2252M10022,37798,0.87646,0.960584,0,Timestamp('18:00:')
EM-PL-TM103,EMA2252M10022,37799,0.94388,0.91907,0,Timestamp('19:00:')
EM-PL-TM103,EMA2252M10022,37800,0.907959,0.91907,0,Timestamp('19:00:')
EM-PL-TM103,EMA2252M10022,37801,0.209529,0.91907,0,Timestamp('19:00:')
EM-PL-TM103,EMA2252M10022,37802,0.864242,0.91907,0,Timestamp('19:00:')
EM-PL-TM103,EMA2252M10022,37803,0.910182,0.91907,0,Timestamp('19:00:')
EM-PL-TM103,EMA2252M10022,37804,0.833333,0.91907,0,Timestamp('19:00:')
EM-PL-TM103,EMA2252M10022,37805,0.914659,0.91907,0,Timestamp('19:00:')
EM-PL-TM103,EMA2252M10022,37806,0.971825,0.91907,0,Timestamp('19:00:')
EM-PL-TM103,EMA2252M10022,37807,0.247657,0.91907,0,Timestamp('19:00:')
EM-PL-TM103,EMA2252M10022,37808,0.905832,0.91907,0,Timestamp('19:00:')
EM-PL-TM103,EMA2252M10022,37809,0.767509,0.91907,0,Timestamp('19:00:')
EM-PL-TM103,EMA2252M10022,37814,0.934199,0.91907,0,Timestamp('19:00:')
EM-PL-TM103,EMA2252M10022,37815,0.856349,0.91907,0,Timestamp('19:00:')
