moldId,counterId,dataAccId,similarityMetric,similarityMetricHr,procChanged,measurementDate
EM-PL-TM103,EMA2252M10022,42539,2.0,2.0,0,Timestamp('05:00:')
EM-PL-TM103,EMA2252M10022,42541,0.824958,2.0,0,Timestamp('05:00:')
EM-PL-TM103,EMA2252M10022,42542,0.73721,0.686635,0,Timestamp('06:00:')
EM-PL-TM103,EMA2252M10022,42543,0.865181,0.686635,0,Timestamp('06:00:')
EM-PL-TM103,EMA2252M10022,42544,0.57735,0.686635,0,Timestamp('06:00:')
EM-PL-TM103,EMA2252M10022,42545,0.738549,0.686635,0,Timestamp('06:00:')
EM-PL-TM103,EMA2252M10022,42546,0.755929,0.686635,0,Timestamp('06:00:')
EM-PL-TM103,EMA2252M10022,42547,0.725319,0.686635,0,Timestamp('06:00:')
EM-PL-TM103,EMA2252M10022,42548,0.838116,0.686635,0,Timestamp('06:00:')
EM-PL-TM103,EMA2252M10022,42549,0.759072,0.686635,0,Timestamp('06:00:')
EM-PL-TM103,EMA2252M10022,42550,0.903696,0.686635,0,Timestamp('06:00:')
EM-PL-TM103,EMA2252M10022,42551,0.871602,0.686635,0,Timestamp('06:00:')
EM-PL-TM103,EMA2252M10022,42552,0.707107,0.686635,0,Timestamp('06:00:')
EM-PL-TM103,EMA2252M10022,42553,0.86164,0.686635,0,Timestamp('06:00:')
EM-PL-TM103,EMA2252M10022,42554,0.911685,0.686635,0,Timestamp('06:00:')
EM-PL-TM103,EMA2252M10022,42581,0.882109,0.686635,0,Timestamp('06:00:')
EM-PL-TM103,EMA2252M10022,42582,0.806226,0.686635,0,Timestamp('06:00:')
EM-PL-TM103,EMA2252M10022,42583,0.902894,0.686635,0,Timestamp('06:00:')
EM-PL-TM103,EMA2252M10022,42584,0.864586,0.686635,0,Timestamp('06:00:')
