moldId,counterId,dataAccId,similarityMetric,similarityMetricHr,procChanged,measurementDate
EM-PL-TM103,EMA2252M10022,31335,0.926558,0.964359,0,Timestamp('09:00:')
EM-PL-TM103,EMA2252M10022,31336,0.921347,0.964359,0,Timestamp('09:00:')
EM-PL-TM103,EMA2252M10022,31337,0.948014,0.964359,0,Timestamp('09:00:')
EM-PL-TM103,EMA2252M10022,31338,0.85972,0.964359,0,Timestamp('09:00:')
EM-PL-TM103,EMA2252M10022,31339,0.797648,0.964359,0,Timestamp('09:00:')
EM-PL-TM103,EMA2252M10022,31365,0.872872,0.964359,0,Timestamp('09:00:')
EM-PL-TM103,EMA2252M10022,31366,0.952849,0.964359,0,Timestamp('09:00:')
EM-PL-TM103,EMA2252M10022,31367,0.752525,0.964359,0,Timestamp('09:00:')
EM-PL-TM103,EMA2252M10022,31368,0.894393,0.964359,0,Timestamp('09:00:')
EM-PL-TM103,EMA2252M10022,31369,0.926639,0.964359,0,Timestamp('09:00:')
EM-PL-TM103,EMA2252M10022,31370,0.872847,0.964359,0,Timestamp('09:00:')
EM-PL-TM103,EMA2252M10022,31371,0.933139,0.964359,0,Timestamp('09:00:')
EM-PL-TM103,EMA2252M10022,31372,0.977255,0.964359,0,Timestamp('09:00:')
EM-PL-TM103,EMA2252M10022,31416,0.902848,0.958186,0,Timestamp('10:00:')
EM-PL-TM103,EMA2252M10022,31417,0.947584,0.958186,0,Timestamp('10:00:')
EM-PL-TM103,EMA2252M10022,31418,0.977255,0.958186,0,Timestamp('10:00:')
EM-PL-TM103,EMA2252M10022,31419,0.986762,0.911424,0,Timestamp('11:00:')
EM-PL-TM103,EMA2252M10022,31420,0.845197,0.911424,0,Timestamp('11:00:')
EM-PL-TM103,EMA2252M10022,31421,0.776292,0.911424,0,Timestamp('11:00:')
EM-PL-TM103,EMA2252M10022,31422,0.895912,0.911424,0,Timestamp('11:00:')
EM-PL-TM103,EMA2252M10022,31423,0.912388,0.911424,0,Timestamp('11:00:')
EM-PL-TM103,EMA2252M10022,31424,0.990867,0.911424,0,Timestamp('11:00:')
EM-PL-TM103,EMA2252M10022,31425,0.92459,0.911424,0,Timestamp('11:00:')
EM-PL-TM103,EMA2252M10022,31426,0.93039,0.911424,0,Timestamp('11:00:')
EM-PL-TM103,EMA2252M10022,31427,0.946515,0.911424,0,Timestamp('11:00:')
EM-PL-TM103,EMA2252M10022,31428,0.857863,0.911424,0,Timestamp('11:00:')
EM-PL-TM103,EMA2252M10022,31438,0.981571,0.911424,0,Timestamp('11:00:')
EM-PL-TM103,EMA2252M10022,31439,0.861101,0.911424,0,Timestamp('11:00:')
EM-PL-TM103,EMA2252M10022,31440,0.937214,0.995175,0,Timestamp('12:00:')
EM-PL-TM103,EMA2252M10022,31441,0.86092,0.995175,0,Timestamp('12:00:')
EM-PL-TM103,EMA2252M10022,31442,0.952876,0.995175,0,Timestamp('12:00:')
EM-PL-TM103,EMA2252M10022,31443,0.921932,0.995175,0,Timestamp('12:00:')
EM-PL-TM103,EMA2252M10022,31444,0.932891,0.995175,0,Timestamp('12:00:')
EM-PL-TM103,EMA2252M10022,31445,0.945189,0.995175,0,Timestamp('12:00:')
EM-PL-TM103,EMA2252M10022,31446,0.901557,0.995175,0,Timestamp('12:00:')
EM-PL-TM103,EMA2252M10022,31447,0.971825,0.995175,0,Timestamp('12:00:')
EM-PL-TM103,EMA2252M10022,31448,0.876471,0.995175,0,Timestamp('12:00:')
EM-PL-TM103,EMA2252M10022,31449,0.932772,0.995175,0,Timestamp('12:00:')
EM-PL-TM103,EMA2252M10022,31450,0.978262,0.995175,0,Timestamp('12:00:')
