moldId,counterId,dataAccId,similarityMetric,similarityMetricHr,procChanged,measurementDate
EM-PL-TM103,EMA2252M10022,34018,0.265751,0.640289,0,Timestamp('13:00:')
EM-PL-TM103,EMA2252M10022,34019,0.676123,0.640289,0,Timestamp('13:00:')
EM-PL-TM103,EMA2252M10022,34020,0.894427,0.640289,0,Timestamp('13:00:')
EM-PL-TM103,EMA2252M10022,34021,0.871602,0.640289,0,Timestamp('13:00:')
EM-PL-TM103,EMA2252M10022,34022,0.883883,0.640289,0,Timestamp('13:00:')
EM-PL-TM103,EMA2252M10022,34023,0.85863,0.640289,0,Timestamp('13:00:')
EM-PL-TM103,EMA2252M10022,34024,0.8664,0.972743,0,Timestamp('14:00:')
EM-PL-TM103,EMA2252M10022,34025,0.763386,0.972743,0,Timestamp('14:00:')
EM-PL-TM103,EMA2252M10022,34026,0.848026,0.972743,0,Timestamp('14:00:')
EM-PL-TM103,EMA2252M10022,34027,0.747087,0.972743,0,Timestamp('14:00:')
EM-PL-TM103,EMA2252M10022,34028,0.881917,0.972743,0,Timestamp('14:00:')
EM-PL-TM103,EMA2252M10022,34029,0.912871,0.972743,0,Timestamp('14:00:')
EM-PL-TM103,EMA2252M10022,34030,0.952661,0.972743,0,Timestamp('14:00:')
EM-PL-TM103,EMA2252M10022,34036,0.944444,0.972743,0,Timestamp('14:00:')
EM-PL-TM103,EMA2252M10022,34037,0.874386,0.972743,0,Timestamp('14:00:')
EM-PL-TM103,EMA2252M10022,34038,0.943456,0.972743,0,Timestamp('14:00:')
EM-PL-TM103,EMA2252M10022,34039,0.865181,0.972743,0,Timestamp('14:00:')
EM-PL-TM103,EMA2252M10022,34040,0.944444,0.96346,0,Timestamp('15:00:')
EM-PL-TM103,EMA2252M10022,34041,0.952661,0.96346,0,Timestamp('15:00:')
EM-PL-TM103,EMA2252M10022,34042,0.669439,0.96346,0,Timestamp('15:00:')
EM-PL-TM103,EMA2252M10022,34043,0.957841,0.96346,0,Timestamp('15:00:')
EM-PL-TM103,EMA2252M10022,34044,0.866667,0.96346,0,Timestamp('15:00:')
EM-PL-TM103,EMA2252M10022,34045,0.287872,0.96346,0,Timestamp('15:00:')
EM-PL-TM103,EMA2252M10022,34046,0.786088,0.96346,0,Timestamp('15:00:')
EM-PL-TM103,EMA2252M10022,34047,0.873431,0.96346,0,Timestamp('15:00:')
EM-PL-TM103,EMA2252M10022,34048,0.907959,0.96346,0,Timestamp('15:00:')
EM-PL-TM103,EMA2252M10022,34049,0.363872,0.96346,0,Timestamp('15:00:')
EM-PL-TM103,EMA2252M10022,34050,0.704053,0.96346,0,Timestamp('15:00:')
EM-PL-TM103,EMA2252M10022,34051,0.736471,0.96346,0,Timestamp('15:00:')
EM-PL-TM103,EMA2252M10022,34052,0.884538,0.96346,0,Timestamp('15:00:')
EM-PL-TM103,EMA2252M10022,34053,0.842701,0.843056,0,Timestamp('16:00:')
EM-PL-TM103,EMA2252M10022,34054,0.68483,0.843056,0,Timestamp('16:00:')
