moldId,counterId,dataAccId,similarityMetric,similarityMetricHr,procChanged,measurementDate
EM-PL-TM036,EMA2252M10022,11326,0.954177,0.957412,0,Timestamp('15:00:')
EM-PL-TM036,EMA2252M10022,11352,0.963449,0.957412,0,Timestamp('15:00:')
EM-PL-TM036,EMA2252M10022,11353,0.935901,0.957412,0,Timestamp('15:00:')
EM-PL-TM036,EMA2252M10022,11354,0.866476,0.957412,0,Timestamp('15:00:')
EM-PL-TM036,EMA2252M10022,11355,0.925004,0.957412,0,Timestamp('15:00:')
EM-PL-TM036,EMA2252M10022,11356,0.809153,0.957412,0,Timestamp('15:00:')
EM-PL-TM036,EMA2252M10022,11357,0.911685,0.957412,0,Timestamp('15:00:')
EM-PL-TM036,EMA2252M10022,11358,0.933333,0.957412,0,Timestamp('15:00:')
EM-PL-TM036,EMA2252M10022,11359,0.973729,0.957412,0,Timestamp('15:00:')
EM-PL-TM036,EMA2252M10022,11360,0.94388,0.957412,0,Timestamp('15:00:')
EM-PL-TM036,EMA2252M10022,11361,0.99146,0.957412,0,Timestamp('15:00:')
EM-PL-TM036,EMA2252M10022,11383,0.774139,0.870822,0,Timestamp('16:00:')
EM-PL-TM036,EMA2252M10022,11384,0.842701,0.870822,0,Timestamp('16:00:')
EM-PL-TM036,EMA2252M10022,11385,0.857195,0.870822,0,Timestamp('16:00:')
EM-PL-TM036,EMA2252M10022,11386,0.842701,0.870822,0,Timestamp('16:00:')
EM-PL-TM036,EMA2252M10022,11387,0.791155,0.870822,0,Timestamp('16:00:')
EM-PL-TM036,EMA2252M10022,11388,0.907115,0.870822,0,Timestamp('16:00:')
EM-PL-TM036,EMA2252M10022,11389,0.830679,0.870822,0,Timestamp('16:00:')
EM-PL-TM036,EMA2252M10022,11390,0.880771,0.870822,0,Timestamp('16:00:')
EM-PL-TM036,EMA2252M10022,11391,0.849208,0.870822,0,Timestamp('16:00:')
EM-PL-TM036,EMA2252M10022,11392,0.952786,0.870822,0,Timestamp('16:00:')
EM-PL-TM036,EMA2252M10022,11393,0.780189,0.870822,0,Timestamp('16:00:')
EM-PL-TM036,EMA2252M10022,11394,0.826977,0.940857,0,Timestamp('17:00:')
EM-PL-TM036,EMA2252M10022,11395,0.872872,0.940857,0,Timestamp('17:00:')
EM-PL-TM036,EMA2252M10022,11422,0.92582,0.940857,0,Timestamp('17:00:')
EM-PL-TM036,EMA2252M10022,11423,0.90354,0.940857,0,Timestamp('17:00:')
EM-PL-TM036,EMA2252M10022,11424,0.971825,0.940857,0,Timestamp('17:00:')
EM-PL-TM036,EMA2252M10022,11425,0.845154,0.940857,0,Timestamp('17:00:')
EM-PL-TM036,EMA2252M10022,11426,0.838628,0.940857,0,Timestamp('17:00:')
EM-PL-TM036,EMA2252M10022,11427,0.917914,0.940857,0,Timestamp('17:00:')
EM-PL-TM036,EMA2252M10022,11428,0.92582,0.940857,0,Timestamp('17:00:')
EM-PL-TM036,EMA2252M10022,11429,0.874818,0.940857,0,Timestamp('17:00:')
EM-PL-TM036,EMA2252M10022,11430,0.914659,0.940857,0,Timestamp('17:00:')
EM-PL-TM036,EMA2252M10022,11431,0.908688,0.940857,0,Timestamp('17:00:')
EM-PL-TM036,EMA2252M10022,11432,0.952661,0.940857,0,Timestamp('17:00:')
EM-PL-TM036,EMA2252M10022,11433,0.944444,0.988513,0,Timestamp('18:00:')
EM-PL-TM036,EMA2252M10022,11482,0.971909,0.988513,0,Timestamp('18:00:')
EM-PL-TM036,EMA2252M10022,11483,0.899735,0.988513,0,Timestamp('18:00:')
EM-PL-TM036,EMA2252M10022,11484,0.899735,0.988513,0,Timestamp('18:00:')
