moldId,counterId,dataAccId,similarityMetric,similarityMetricHr,procChanged,measurementDate
EM-PL-TM036,EMA2252M10022,11615,2.0,2.0,0,Timestamp('05:00:')
EM-PL-TM036,EMA2252M10022,11616,0.833333,2.0,0,Timestamp('05:00:')
EM-PL-TM036,EMA2252M10022,11617,0.750555,2.0,0,Timestamp('05:00:')
EM-PL-TM036,EMA2252M10022,11618,0.902894,2.0,0,Timestamp('05:00:')
EM-PL-TM036,EMA2252M10022,11619,0.902894,2.0,0,Timestamp('05:00:')
EM-PL-TM036,EMA2252M10022,11620,0.92376,2.0,0,Timestamp('05:00:')
EM-PL-TM036,EMA2252M10022,11621,0.848528,2.0,0,Timestamp('05:00:')
EM-PL-TM036,EMA2252M10022,11622,0.897085,2.0,0,Timestamp('05:00:')
EM-PL-TM036,EMA2252M10022,11623,0.915209,0.982355,0,Timestamp('06:00:')
EM-PL-TM036,EMA2252M10022,11624,0.973729,0.982355,0,Timestamp('06:00:')
EM-PL-TM036,EMA2252M10022,11625,0.885438,0.982355,0,Timestamp('06:00:')
EM-PL-TM036,EMA2252M10022,11626,0.973729,0.982355,0,Timestamp('06:00:')
EM-PL-TM036,EMA2252M10022,11631,0.933333,0.982355,0,Timestamp('06:00:')
EM-PL-TM036,EMA2252M10022,11632,0.973729,0.982355,0,Timestamp('06:00:')
EM-PL-TM036,EMA2252M10022,11633,0.819892,0.982355,0,Timestamp('06:00:')
EM-PL-TM036,EMA2252M10022,11634,0.944911,0.982355,0,Timestamp('06:00:')
EM-PL-TM036,EMA2252M10022,11635,0.848668,0.982355,0,Timestamp('06:00:')
EM-PL-TM036,EMA2252M10022,11636,0.897085,0.982355,0,Timestamp('06:00:')
EM-PL-TM036,EMA2252M10022,11637,0.930949,0.982355,0,Timestamp('06:00:')
EM-PL-TM036,EMA2252M10022,11638,0.92582,0.982355,0,Timestamp('06:00:')
EM-PL-TM036,EMA2252M10022,11639,0.960769,0.982355,0,Timestamp('06:00:')
