ID,DATA_ID,TERMINAL_ID,READ_TIME,COUNTER_ID,MEASUREMENT_DATE,RAWDATA_CREATED_AT,CREATED_AT,UPDATED_AT,ACCELERATIONS,SIMILARITY_METRIC,PROC_CHANGED,PROC_STATUS,PROC_ERROR_ID,CONTRACTED_CYCLE_TIME,MOLD_ID,MOLD_CODE
16950,3235,EM-PL-TM103,2023-05-08 16:54:55.000,EMA2252M10022,20230508015339,2023-05-08 16:55:19,2023-05-08 16:55:24,,"[{""time"":""0.01"",""value"":""65.535""},{""time"":""0.04"",""value"":""65.535""},{""time"":""0.07"",""value"":""65.535""},{""time"":""0.1"",""value"":""65.535""},{""time"":""0.13"",""value"":""65.535""},{""time"":""0.16"",""value"":""65.535""},{""time"":""0.19"",""value"":""65.535""},{""time"":""0.25"",""value"":""65.535""},{""time"":""0.98"",""value"":""65.535""},{""time"":""1.01"",""value"":""65.535""},{""time"":""1.04"",""value"":""65.535""},{""time"":""1.07"",""value"":""65.535""},{""time"":""1.11"",""value"":""65.535""},{""time"":""1.14"",""value"":""65.535""},{""time"":""1.26"",""value"":""65.535""},{""time"":""1.29"",""value"":""65.535""},{""time"":""1.32"",""value"":""65.535""},{""time"":""1.38"",""value"":""65.535""},{""time"":""5.73"",""value"":""65.535""},{""time"":""5.79"",""value"":""65.535""},{""time"":""5.82"",""value"":""65.535""},{""time"":""6.03"",""value"":""65.535""},{""time"":""6.06"",""value"":""65.535""},{""time"":""6.09"",""value"":""65.535""},{""time"":""6.15"",""value"":""65.535""},{""time"":""7.61"",""value"":""65.535""},{""time"":""7.67"",""value"":""65.535""},{""time"":""7.79"",""value"":""65.535""},{""time"":""7.82"",""value"":""65.535""},{""time"":""28.4"",""value"":""65.535""}]",,,CREATED,,,,
16951,3235,EM-PL-TM103,2023-05-08 16:54:55.000,EMA2252M10022,20230508015735,2023-05-08 16:55:19,2023-05-08 16:55:24,,"[{""time"":""0.01"",""value"":""65.535""},{""time"":""0.04"",""value"":""65.535""},{""time"":""0.07"",""value"":""65.535""},{""time"":""0.1"",""value"":""65.535""},{""time"":""0.13"",""value"":""65.535""},{""time"":""0.19"",""value"":""65.535""},{""time"":""0.22"",""value"":""65.535""},{""time"":""0.25"",""value"":""65.535""},{""time"":""0.28"",""value"":""65.535""},{""time"":""0.31"",""value"":""65.535""},{""time"":""0.35"",""value"":""65.535""},{""time"":""1.07"",""value"":""65.535""},{""time"":""1.11"",""value"":""65.535""},{""time"":""1.14"",""value"":""65.535""},{""time"":""1.17"",""value"":""65.535""},{""time"":""1.2"",""value"":""65.535""},{""time"":""1.23"",""value"":""65.535""},{""time"":""1.35"",""value"":""65.535""},{""time"":""1.38"",""value"":""65.535""},{""time"":""1.41"",""value"":""65.535""},{""time"":""1.44"",""value"":""65.535""},{""time"":""1.47"",""value"":""65.535""},{""time"":""1.5"",""value"":""65.535""},{""time"":""5.82"",""value"":""65.535""},{""time"":""5.85"",""value"":""65.535""},{""time"":""5.94"",""value"":""65.535""},{""time"":""6.12"",""value"":""65.535""},{""time"":""6.15"",""value"":""65.535""},{""time"":""6.18"",""value"":""65.535""},{""time"":""28.01"",""value"":""65.535""}]",,,CREATED,,,,
16952,3235,EM-PL-TM103,2023-05-08 16:54:55.000,EMA2252M10022,20230508020125,2023-05-08 16:55:19,2023-05-08 16:55:24,,"[{""time"":""0.01"",""value"":""65.535""},{""time"":""0.04"",""value"":""65.535""},{""time"":""0.07"",""value"":""65.535""},{""time"":""0.1"",""value"":""65.535""},{""time"":""0.13"",""value"":""65.535""},{""time"":""0.16"",""value"":""65.535""},{""time"":""0.19"",""value"":""65.535""},{""time"":""0.22"",""value"":""65.535""},{""time"":""0.25"",""value"":""65.535""},{""time"":""0.28"",""value"":""65.535""},{""time"":""0.31"",""value"":""65.535""},{""time"":""1.01"",""value"":""65.535""},{""time"":""1.04"",""value"":""65.535""},{""time"":""1.07"",""value"":""65.535""},{""time"":""1.11"",""value"":""65.535""},{""time"":""1.14"",""value"":""65.535""},{""time"":""1.2"",""value"":""65.535""},{""time"":""1.29"",""value"":""65.535""},{""time"":""1.32"",""value"":""65.535""},{""time"":""1.35"",""value"":""65.535""},{""time"":""5.73"",""value"":""65.535""},{""time"":""5.76"",""value"":""65.535""},{""time"":""5.79"",""value"":""65.535""},{""time"":""5.82"",""value"":""65.535""},{""time"":""5.85"",""value"":""65.535""},{""time"":""5.88"",""value"":""65.535""},{""time"":""5.91"",""value"":""65.535""},{""time"":""6.06"",""value"":""65.535""},{""time"":""6.09"",""value"":""65.535""},{""time"":""27.92"",""value"":""65.535""}]",,,CREATED,,,,
16953,3235,EM-PL-TM103,2023-05-08 16:54:55.000,EMA2252M10022,20230508020503,2023-05-08 16:55:19,2023-05-08 16:55:24,,"[{""time"":""0.01"",""value"":""65.535""},{""time"":""0.04"",""value"":""65.535""},{""time"":""0.07"",""value"":""65.535""},{""time"":""0.1"",""value"":""65.535""},{""time"":""0.13"",""value"":""65.535""},{""time"":""0.16"",""value"":""65.535""},{""time"":""0.19"",""value"":""65.535""},{""time"":""0.22"",""value"":""65.535""},{""time"":""0.25"",""value"":""65.535""},{""time"":""0.28"",""value"":""65.535""},{""time"":""0.31"",""value"":""65.535""},{""time"":""0.98"",""value"":""65.535""},{""time"":""1.01"",""value"":""65.535""},{""time"":""1.04"",""value"":""65.535""},{""time"":""1.07"",""value"":""65.535""},{""time"":""1.11"",""value"":""65.535""},{""time"":""1.14"",""value"":""65.535""},{""time"":""1.17"",""value"":""65.535""},{""time"":""1.26"",""value"":""65.535""},{""time"":""1.29"",""value"":""65.535""},{""time"":""1.32"",""value"":""65.535""},{""time"":""5.73"",""value"":""65.535""},{""time"":""5.76"",""value"":""65.535""},{""time"":""5.79"",""value"":""65.535""},{""time"":""5.82"",""value"":""65.535""},{""time"":""5.85"",""value"":""65.535""},{""time"":""5.88"",""value"":""65.535""},{""time"":""6.03"",""value"":""65.535""},{""time"":""6.06"",""value"":""65.535""},{""time"":""27.89"",""value"":""65.535""}]",,,CREATED,,,,
16954,3235,EM-PL-TM103,2023-05-08 16:54:55.000,EMA2252M10022,20230508020923,2023-05-08 16:55:19,2023-05-08 16:55:24,,"[{""time"":""0.01"",""value"":""65.535""},{""time"":""0.04"",""value"":""65.535""},{""time"":""0.07"",""value"":""65.535""},{""time"":""0.1"",""value"":""65.535""},{""time"":""0.13"",""value"":""65.535""},{""time"":""0.16"",""value"":""65.535""},{""time"":""0.19"",""value"":""65.535""},{""time"":""0.22"",""value"":""65.535""},{""time"":""0.25"",""value"":""65.535""},{""time"":""0.28"",""value"":""65.535""},{""time"":""0.31"",""value"":""65.535""},{""time"":""0.35"",""value"":""65.535""},{""time"":""1.01"",""value"":""65.535""},{""time"":""1.04"",""value"":""65.535""},{""time"":""1.07"",""value"":""65.535""},{""time"":""1.11"",""value"":""65.535""},{""time"":""1.14"",""value"":""65.535""},{""time"":""1.17"",""value"":""65.535""},{""time"":""1.2"",""value"":""65.535""},{""time"":""1.32"",""value"":""65.535""},{""time"":""1.35"",""value"":""65.535""},{""time"":""1.47"",""value"":""65.535""},{""time"":""5.76"",""value"":""65.535""},{""time"":""5.79"",""value"":""65.535""},{""time"":""5.82"",""value"":""65.535""},{""time"":""5.85"",""value"":""65.535""},{""time"":""5.91"",""value"":""65.535""},{""time"":""6.06"",""value"":""65.535""},{""time"":""6.09"",""value"":""65.535""},{""time"":""27.92"",""value"":""65.535""}]",,,CREATED,,,,
16955,3235,EM-PL-TM103,2023-05-08 16:54:55.000,EMA2252M10022,20230508021320,2023-05-08 16:55:19,2023-05-08 16:55:24,,"[{""time"":""0.01"",""value"":""65.535""},{""time"":""0.04"",""value"":""65.535""},{""time"":""0.07"",""value"":""65.535""},{""time"":""0.1"",""value"":""65.535""},{""time"":""0.13"",""value"":""65.535""},{""time"":""0.16"",""value"":""65.535""},{""time"":""0.19"",""value"":""65.535""},{""time"":""0.22"",""value"":""65.535""},{""time"":""0.25"",""value"":""65.535""},{""time"":""0.98"",""value"":""65.535""},{""time"":""1.01"",""value"":""65.535""},{""time"":""1.04"",""value"":""65.535""},{""time"":""1.07"",""value"":""65.535""},{""time"":""1.11"",""value"":""65.535""},{""time"":""1.14"",""value"":""65.535""},{""time"":""1.17"",""value"":""65.535""},{""time"":""1.26"",""value"":""65.535""},{""time"":""1.29"",""value"":""65.535""},{""time"":""1.32"",""value"":""65.535""},{""time"":""5.73"",""value"":""65.535""},{""time"":""5.76"",""value"":""65.535""},{""time"":""5.79"",""value"":""65.535""},{""time"":""5.82"",""value"":""65.535""},{""time"":""5.85"",""value"":""65.535""},{""time"":""5.88"",""value"":""65.535""},{""time"":""6.03"",""value"":""65.535""},{""time"":""6.06"",""value"":""65.535""},{""time"":""6.09"",""value"":""65.535""},{""time"":""6.12"",""value"":""65.535""},{""time"":""27.92"",""value"":""65.535""}]",,,CREATED,,,,
16956,3235,EM-PL-TM103,2023-05-08 16:54:55.000,EMA2252M10022,20230508021741,2023-05-08 16:55:19,2023-05-08 16:55:24,,"[{""time"":""0.01"",""value"":""65.535""},{""time"":""0.04"",""value"":""65.535""},{""time"":""0.07"",""value"":""65.535""},{""time"":""0.1"",""value"":""65.535""},{""time"":""0.13"",""value"":""65.535""},{""time"":""0.16"",""value"":""65.535""},{""time"":""0.19"",""value"":""65.535""},{""time"":""0.22"",""value"":""65.535""},{""time"":""0.25"",""value"":""65.535""},{""time"":""0.95"",""value"":""65.535""},{""time"":""0.98"",""value"":""65.535""},{""time"":""1.01"",""value"":""65.535""},{""time"":""1.04"",""value"":""65.535""},{""time"":""1.07"",""value"":""65.535""},{""time"":""1.11"",""value"":""65.535""},{""time"":""1.14"",""value"":""65.535""},{""time"":""1.23"",""value"":""65.535""},{""time"":""1.26"",""value"":""65.535""},{""time"":""1.29"",""value"":""65.535""},{""time"":""5.7"",""value"":""65.535""},{""time"":""5.73"",""value"":""65.535""},{""time"":""5.76"",""value"":""65.535""},{""time"":""5.79"",""value"":""65.535""},{""time"":""5.82"",""value"":""65.535""},{""time"":""5.85"",""value"":""65.535""},{""time"":""6.0"",""value"":""65.535""},{""time"":""6.03"",""value"":""65.535""},{""time"":""6.06"",""value"":""65.535""},{""time"":""6.09"",""value"":""65.535""},{""time"":""27.86"",""value"":""65.535""}]",,,CREATED,,,,
16957,3235,EM-PL-TM103,2023-05-08 16:54:55.000,EMA2252M10022,20230508022107,2023-05-08 16:55:19,2023-05-08 16:55:24,,"[{""time"":""0.01"",""value"":""65.535""},{""time"":""0.04"",""value"":""65.535""},{""time"":""0.07"",""value"":""65.535""},{""time"":""0.1"",""value"":""65.535""},{""time"":""0.13"",""value"":""65.535""},{""time"":""0.16"",""value"":""65.535""},{""time"":""0.19"",""value"":""65.535""},{""time"":""0.22"",""value"":""65.535""},{""time"":""0.25"",""value"":""65.535""},{""time"":""0.28"",""value"":""65.535""},{""time"":""0.31"",""value"":""65.535""},{""time"":""0.35"",""value"":""65.535""},{""time"":""0.38"",""value"":""65.535""},{""time"":""0.44"",""value"":""65.535""},{""time"":""1.07"",""value"":""65.535""},{""time"":""1.11"",""value"":""65.535""},{""time"":""1.14"",""value"":""65.535""},{""time"":""1.17"",""value"":""65.535""},{""time"":""1.2"",""value"":""65.535""},{""time"":""1.23"",""value"":""65.535""},{""time"":""1.26"",""value"":""65.535""},{""time"":""1.35"",""value"":""65.535""},{""time"":""1.38"",""value"":""65.535""},{""time"":""5.82"",""value"":""65.535""},{""time"":""5.85"",""value"":""65.535""},{""time"":""5.88"",""value"":""65.535""},{""time"":""5.91"",""value"":""65.535""},{""time"":""5.94"",""value"":""65.535""},{""time"":""5.97"",""value"":""65.535""},{""time"":""27.98"",""value"":""65.535""}]",,,CREATED,,,,
16958,3235,EM-PL-TM103,2023-05-08 16:54:55.000,EMA2252M10022,20230508022528,2023-05-08 16:55:19,2023-05-08 16:55:24,,"[{""time"":""0.01"",""value"":""65.535""},{""time"":""0.04"",""value"":""65.535""},{""time"":""0.07"",""value"":""65.535""},{""time"":""0.1"",""value"":""65.535""},{""time"":""0.13"",""value"":""65.535""},{""time"":""0.16"",""value"":""65.535""},{""time"":""0.19"",""value"":""65.535""},{""time"":""0.22"",""value"":""65.535""},{""time"":""0.25"",""value"":""65.535""},{""time"":""0.28"",""value"":""65.535""},{""time"":""0.31"",""value"":""65.535""},{""time"":""0.35"",""value"":""65.535""},{""time"":""1.01"",""value"":""65.535""},{""time"":""1.04"",""value"":""65.535""},{""time"":""1.07"",""value"":""65.535""},{""time"":""1.11"",""value"":""65.535""},{""time"":""1.14"",""value"":""65.535""},{""time"":""1.17"",""value"":""65.535""},{""time"":""1.29"",""value"":""65.535""},{""time"":""1.32"",""value"":""65.535""},{""time"":""1.35"",""value"":""65.535""},{""time"":""1.38"",""value"":""65.535""},{""time"":""1.41"",""value"":""65.535""},{""time"":""1.44"",""value"":""65.535""},{""time"":""5.76"",""value"":""65.535""},{""time"":""5.79"",""value"":""65.535""},{""time"":""5.85"",""value"":""65.535""},{""time"":""6.09"",""value"":""65.535""},{""time"":""6.12"",""value"":""65.535""},{""time"":""27.92"",""value"":""65.535""}]",,,CREATED,,,,
16959,3235,EM-PL-TM103,2023-05-08 16:54:55.000,EMA2252M10022,20230508022904,2023-05-08 16:55:19,2023-05-08 16:55:24,,"[{""time"":""0.01"",""value"":""65.535""},{""time"":""0.04"",""value"":""65.535""},{""time"":""0.07"",""value"":""65.535""},{""time"":""0.1"",""value"":""65.535""},{""time"":""0.13"",""value"":""65.535""},{""time"":""0.16"",""value"":""65.535""},{""time"":""0.19"",""value"":""65.535""},{""time"":""0.22"",""value"":""65.535""},{""time"":""0.25"",""value"":""65.535""},{""time"":""0.28"",""value"":""65.535""},{""time"":""0.31"",""value"":""65.535""},{""time"":""0.35"",""value"":""65.535""},{""time"":""1.04"",""value"":""65.535""},{""time"":""1.07"",""value"":""65.535""},{""time"":""1.11"",""value"":""65.535""},{""time"":""1.14"",""value"":""65.535""},{""time"":""1.17"",""value"":""65.535""},{""time"":""1.2"",""value"":""65.535""},{""time"":""1.23"",""value"":""65.535""},{""time"":""1.29"",""value"":""65.535""},{""time"":""1.32"",""value"":""65.535""},{""time"":""1.35"",""value"":""65.535""},{""time"":""5.79"",""value"":""65.535""},{""time"":""5.82"",""value"":""65.535""},{""time"":""5.88"",""value"":""65.535""},{""time"":""6.09"",""value"":""65.535""},{""time"":""6.12"",""value"":""65.535""},{""time"":""6.15"",""value"":""65.535""},{""time"":""6.18"",""value"":""65.535""},{""time"":""27.95"",""value"":""65.535""}]",,,CREATED,,,,
16960,3236,EM-PL-TM103,2023-05-08 16:55:07.000,EMA2252M10022,20230508023246,2023-05-08 16:55:29,2023-05-08 16:55:34,,"[{""time"":""0.01"",""value"":""65.535""},{""time"":""0.04"",""value"":""65.535""},{""time"":""0.07"",""value"":""65.535""},{""time"":""0.1"",""value"":""65.535""},{""time"":""0.13"",""value"":""65.535""},{""time"":""0.16"",""value"":""65.535""},{""time"":""0.19"",""value"":""65.535""},{""time"":""0.22"",""value"":""65.535""},{""time"":""0.25"",""value"":""65.535""},{""time"":""0.28"",""value"":""65.535""},{""time"":""0.31"",""value"":""65.535""},{""time"":""0.35"",""value"":""65.535""},{""time"":""1.04"",""value"":""65.535""},{""time"":""1.07"",""value"":""65.535""},{""time"":""1.11"",""value"":""65.535""},{""time"":""1.14"",""value"":""65.535""},{""time"":""1.17"",""value"":""65.535""},{""time"":""1.2"",""value"":""65.535""},{""time"":""1.23"",""value"":""65.535""},{""time"":""5.79"",""value"":""65.535""},{""time"":""5.82"",""value"":""65.535""},{""time"":""5.94"",""value"":""65.535""},{""time"":""6.09"",""value"":""65.535""},{""time"":""6.12"",""value"":""65.535""},{""time"":""6.15"",""value"":""65.535""},{""time"":""6.18"",""value"":""65.535""},{""time"":""6.21"",""value"":""65.535""},{""time"":""7.88"",""value"":""65.535""},{""time"":""7.91"",""value"":""65.535""},{""time"":""27.95"",""value"":""65.535""}]",,,CREATED,,,,
16961,3236,EM-PL-TM103,2023-05-08 16:55:07.000,EMA2252M10022,20230508023648,2023-05-08 16:55:29,2023-05-08 16:55:34,,"[{""time"":""0.01"",""value"":""65.535""},{""time"":""0.04"",""value"":""65.535""},{""time"":""0.07"",""value"":""65.535""},{""time"":""0.1"",""value"":""65.535""},{""time"":""0.13"",""value"":""65.535""},{""time"":""0.16"",""value"":""65.535""},{""time"":""0.19"",""value"":""65.535""},{""time"":""0.22"",""value"":""65.535""},{""time"":""0.25"",""value"":""65.535""},{""time"":""0.28"",""value"":""65.535""},{""time"":""0.31"",""value"":""65.535""},{""time"":""1.01"",""value"":""65.535""},{""time"":""1.04"",""value"":""65.535""},{""time"":""1.07"",""value"":""65.535""},{""time"":""1.11"",""value"":""65.535""},{""time"":""1.14"",""value"":""65.535""},{""time"":""1.17"",""value"":""65.535""},{""time"":""1.2"",""value"":""65.535""},{""time"":""1.29"",""value"":""65.535""},{""time"":""1.32"",""value"":""65.535""},{""time"":""1.35"",""value"":""65.535""},{""time"":""1.38"",""value"":""65.535""},{""time"":""1.44"",""value"":""65.535""},{""time"":""5.79"",""value"":""65.535""},{""time"":""5.85"",""value"":""65.535""},{""time"":""6.09"",""value"":""65.535""},{""time"":""6.12"",""value"":""65.535""},{""time"":""6.15"",""value"":""65.535""},{""time"":""6.18"",""value"":""65.535""},{""time"":""27.92"",""value"":""65.535""}]",,,CREATED,,,,
16962,3236,EM-PL-TM103,2023-05-08 16:55:07.000,EMA2252M10022,20230508024045,2023-05-08 16:55:29,2023-05-08 16:55:34,,"[{""time"":""0.01"",""value"":""65.535""},{""time"":""0.04"",""value"":""65.535""},{""time"":""0.07"",""value"":""65.535""},{""time"":""0.1"",""value"":""65.535""},{""time"":""0.13"",""value"":""65.535""},{""time"":""0.16"",""value"":""65.535""},{""time"":""0.19"",""value"":""65.535""},{""time"":""0.22"",""value"":""65.535""},{""time"":""0.25"",""value"":""65.535""},{""time"":""0.95"",""value"":""65.535""},{""time"":""0.98"",""value"":""65.535""},{""time"":""1.01"",""value"":""65.535""},{""time"":""1.04"",""value"":""65.535""},{""time"":""1.07"",""value"":""65.535""},{""time"":""1.11"",""value"":""65.535""},{""time"":""1.14"",""value"":""65.535""},{""time"":""1.26"",""value"":""65.535""},{""time"":""1.29"",""value"":""65.535""},{""time"":""5.73"",""value"":""65.535""},{""time"":""5.79"",""value"":""65.535""},{""time"":""5.85"",""value"":""65.535""},{""time"":""6.03"",""value"":""65.535""},{""time"":""6.06"",""value"":""65.535""},{""time"":""6.09"",""value"":""65.535""},{""time"":""6.12"",""value"":""65.535""},{""time"":""7.79"",""value"":""65.535""},{""time"":""7.82"",""value"":""65.535""},{""time"":""7.85"",""value"":""65.535""},{""time"":""7.88"",""value"":""65.535""},{""time"":""27.86"",""value"":""65.535""}]",,,CREATED,,,,
16963,3236,EM-PL-TM103,2023-05-08 16:55:07.000,EMA2252M10022,20230508024517,2023-05-08 16:55:29,2023-05-08 16:55:34,,"[{""time"":""0.01"",""value"":""65.535""},{""time"":""0.04"",""value"":""65.535""},{""time"":""0.07"",""value"":""65.535""},{""time"":""0.1"",""value"":""65.535""},{""time"":""0.13"",""value"":""65.535""},{""time"":""0.16"",""value"":""65.535""},{""time"":""0.19"",""value"":""65.535""},{""time"":""0.22"",""value"":""65.535""},{""time"":""0.25"",""value"":""65.535""},{""time"":""0.28"",""value"":""65.535""},{""time"":""0.31"",""value"":""65.535""},{""time"":""1.01"",""value"":""65.535""},{""time"":""1.04"",""value"":""65.535""},{""time"":""1.07"",""value"":""65.535""},{""time"":""1.11"",""value"":""65.535""},{""time"":""1.17"",""value"":""65.535""},{""time"":""1.2"",""value"":""65.535""},{""time"":""1.26"",""value"":""65.535""},{""time"":""1.29"",""value"":""65.535""},{""time"":""1.32"",""value"":""65.535""},{""time"":""5.76"",""value"":""65.535""},{""time"":""5.79"",""value"":""65.535""},{""time"":""5.85"",""value"":""65.535""},{""time"":""5.88"",""value"":""65.535""},{""time"":""6.06"",""value"":""65.535""},{""time"":""6.09"",""value"":""65.535""},{""time"":""6.12"",""value"":""65.535""},{""time"":""6.15"",""value"":""65.535""},{""time"":""7.82"",""value"":""65.535""},{""time"":""27.89"",""value"":""65.535""}]",,,CREATED,,,,
16964,3236,EM-PL-TM103,2023-05-08 16:55:07.000,EMA2252M10022,20230508024916,2023-05-08 16:55:29,2023-05-08 16:55:34,,"[{""time"":""0.01"",""value"":""65.535""},{""time"":""0.04"",""value"":""65.535""},{""time"":""0.07"",""value"":""65.535""},{""time"":""0.1"",""value"":""65.535""},{""time"":""0.13"",""value"":""65.535""},{""time"":""0.16"",""value"":""65.535""},{""time"":""0.19"",""value"":""65.535""},{""time"":""0.22"",""value"":""65.535""},{""time"":""0.25"",""value"":""65.535""},{""time"":""0.28"",""value"":""65.535""},{""time"":""0.31"",""value"":""65.535""},{""time"":""0.38"",""value"":""65.535""},{""time"":""0.98"",""value"":""65.535""},{""time"":""1.01"",""value"":""65.535""},{""time"":""1.04"",""value"":""65.535""},{""time"":""1.07"",""value"":""65.535""},{""time"":""1.11"",""value"":""65.535""},{""time"":""1.14"",""value"":""65.535""},{""time"":""1.17"",""value"":""65.535""},{""time"":""1.26"",""value"":""65.535""},{""time"":""1.29"",""value"":""65.535""},{""time"":""1.32"",""value"":""65.535""},{""time"":""5.76"",""value"":""65.535""},{""time"":""5.79"",""value"":""65.535""},{""time"":""5.82"",""value"":""65.535""},{""time"":""5.85"",""value"":""65.535""},{""time"":""5.91"",""value"":""65.535""},{""time"":""6.06"",""value"":""65.535""},{""time"":""6.09"",""value"":""65.535""},{""time"":""27.89"",""value"":""65.535""}]",,,CREATED,,,,
16965,3236,EM-PL-TM103,2023-05-08 16:55:07.000,EMA2252M10022,20230508025535,2023-05-08 16:55:29,2023-05-08 16:55:34,,"[{""time"":""0.01"",""value"":""65.535""},{""time"":""0.04"",""value"":""65.535""},{""time"":""0.07"",""value"":""65.535""},{""time"":""0.1"",""value"":""65.535""},{""time"":""0.13"",""value"":""65.535""},{""time"":""0.16"",""value"":""65.535""},{""time"":""0.19"",""value"":""65.535""},{""time"":""0.22"",""value"":""65.535""},{""time"":""0.25"",""value"":""65.535""},{""time"":""0.28"",""value"":""65.535""},{""time"":""0.31"",""value"":""65.535""},{""time"":""0.35"",""value"":""65.535""},{""time"":""0.38"",""value"":""65.535""},{""time"":""0.44"",""value"":""65.535""},{""time"":""1.07"",""value"":""65.535""},{""time"":""1.11"",""value"":""65.535""},{""time"":""1.14"",""value"":""65.535""},{""time"":""1.17"",""value"":""65.535""},{""time"":""1.2"",""value"":""65.535""},{""time"":""1.23"",""value"":""65.535""},{""time"":""1.26"",""value"":""65.535""},{""time"":""1.29"",""value"":""65.535""},{""time"":""1.32"",""value"":""65.535""},{""time"":""1.35"",""value"":""65.535""},{""time"":""1.38"",""value"":""65.535""},{""time"":""5.82"",""value"":""65.535""},{""time"":""5.85"",""value"":""65.535""},{""time"":""5.88"",""value"":""65.535""},{""time"":""5.91"",""value"":""65.535""},{""time"":""27.98"",""value"":""65.535""}]",,,CREATED,,,,
16966,3236,EM-PL-TM103,2023-05-08 16:55:07.000,EMA2252M10022,20230508030116,2023-05-08 16:55:29,2023-05-08 16:55:34,,"[{""time"":""0.01"",""value"":""65.535""},{""time"":""0.04"",""value"":""65.535""},{""time"":""0.07"",""value"":""65.535""},{""time"":""0.1"",""value"":""65.535""},{""time"":""0.13"",""value"":""65.535""},{""time"":""0.16"",""value"":""65.535""},{""time"":""0.19"",""value"":""65.535""},{""time"":""0.22"",""value"":""65.535""},{""time"":""0.25"",""value"":""65.535""},{""time"":""0.28"",""value"":""65.535""},{""time"":""0.31"",""value"":""65.535""},{""time"":""0.35"",""value"":""65.535""},{""time"":""1.04"",""value"":""65.535""},{""time"":""1.07"",""value"":""65.535""},{""time"":""1.11"",""value"":""65.535""},{""time"":""1.14"",""value"":""65.535""},{""time"":""1.17"",""value"":""65.535""},{""time"":""1.2"",""value"":""65.535""},{""time"":""1.23"",""value"":""65.535""},{""time"":""1.26"",""value"":""65.535""},{""time"":""1.35"",""value"":""65.535""},{""time"":""1.38"",""value"":""65.535""},{""time"":""1.41"",""value"":""65.535""},{""time"":""1.44"",""value"":""65.535""},{""time"":""5.82"",""value"":""65.535""},{""time"":""5.85"",""value"":""65.535""},{""time"":""5.88"",""value"":""65.535""},{""time"":""5.91"",""value"":""65.535""},{""time"":""5.94"",""value"":""65.535""},{""time"":""28.01"",""value"":""65.535""}]",,,CREATED,,,,
16967,3236,EM-PL-TM103,2023-05-08 16:55:07.000,EMA2252M10022,20230508030516,2023-05-08 16:55:29,2023-05-08 16:55:34,,"[{""time"":""0.01"",""value"":""65.535""},{""time"":""0.04"",""value"":""65.535""},{""time"":""0.07"",""value"":""65.535""},{""time"":""0.1"",""value"":""65.535""},{""time"":""0.13"",""value"":""65.535""},{""time"":""0.16"",""value"":""65.535""},{""time"":""0.19"",""value"":""65.535""},{""time"":""0.22"",""value"":""65.535""},{""time"":""0.25"",""value"":""65.535""},{""time"":""0.28"",""value"":""65.535""},{""time"":""0.31"",""value"":""65.535""},{""time"":""0.35"",""value"":""65.535""},{""time"":""1.01"",""value"":""65.535""},{""time"":""1.04"",""value"":""65.535""},{""time"":""1.07"",""value"":""65.535""},{""time"":""1.11"",""value"":""65.535""},{""time"":""1.14"",""value"":""65.535""},{""time"":""1.17"",""value"":""65.535""},{""time"":""1.2"",""value"":""65.535""},{""time"":""1.29"",""value"":""65.535""},{""time"":""1.32"",""value"":""65.535""},{""time"":""5.76"",""value"":""65.535""},{""time"":""5.79"",""value"":""65.535""},{""time"":""5.82"",""value"":""65.535""},{""time"":""5.85"",""value"":""65.535""},{""time"":""5.88"",""value"":""65.535""},{""time"":""5.91"",""value"":""65.535""},{""time"":""5.94"",""value"":""65.535""},{""time"":""6.06"",""value"":""65.535""},{""time"":""26.22"",""value"":""65.535""}]",,,CREATED,,,,
16968,3236,EM-PL-TM103,2023-05-08 16:55:07.000,EMA2252M10022,20230508030847,2023-05-08 16:55:29,2023-05-08 16:55:34,,"[{""time"":""0.01"",""value"":""65.535""},{""time"":""0.04"",""value"":""65.535""},{""time"":""0.07"",""value"":""65.535""},{""time"":""0.1"",""value"":""65.535""},{""time"":""0.13"",""value"":""65.535""},{""time"":""0.16"",""value"":""65.535""},{""time"":""0.19"",""value"":""65.535""},{""time"":""0.22"",""value"":""65.535""},{""time"":""0.25"",""value"":""65.535""},{""time"":""0.28"",""value"":""65.535""},{""time"":""0.95"",""value"":""65.535""},{""time"":""0.98"",""value"":""65.535""},{""time"":""1.01"",""value"":""65.535""},{""time"":""1.04"",""value"":""65.535""},{""time"":""1.07"",""value"":""65.535""},{""time"":""1.11"",""value"":""65.535""},{""time"":""1.14"",""value"":""65.535""},{""time"":""1.17"",""value"":""65.535""},{""time"":""1.2"",""value"":""65.535""},{""time"":""1.23"",""value"":""65.535""},{""time"":""1.26"",""value"":""65.535""},{""time"":""5.7"",""value"":""65.535""},{""time"":""5.73"",""value"":""65.535""},{""time"":""5.76"",""value"":""65.535""},{""time"":""5.79"",""value"":""65.535""},{""time"":""5.82"",""value"":""65.535""},{""time"":""5.85"",""value"":""65.535""},{""time"":""6.03"",""value"":""65.535""},{""time"":""6.06"",""value"":""65.535""},{""time"":""27.86"",""value"":""65.535""}]",,,CREATED,,,,
